numDep,DISP_TP6018,DISP_Q118,DISP_MED18,DISP_Q318,DISP_EQ18,DISP_D118,DISP_D218,DISP_D318,DISP_D418,DISP_D618,DISP_D718,DISP_D818,DISP_D918,DISP_RD18,DISP_S80S2018,DISP_GI18,DISP_PACT18,DISP_PTSA18,DISP_PCHO18,DISP_PBEN18,DISP_PPEN18,DISP_PPAT18,DISP_PPSOC18,DISP_PPFAM18,DISP_PPMINI18,DISP_PPLOGT18,DISP_PIMPOT18,DISP_NOTE18
58,23.911764705882355,14364.761904761905,19020.0,24981.904761904763,0.56,10795.714285714286,13348.57142857143,15309.52380952381,17242.85714285714,21078.571428571428,23498.571428571428,26800.95238095238,32774.76190476191,3.0238095238095237,3.766666666666667,0.2591428571428572,57.05714285714286,52.594444444444434,2.4000000000000004,4.772222222222222,38.852380952380955,7.419047619047617,11.914285714285715,2.7,6.219047619047619,2.9952380952380957,-15.242857142857147,0.0
59,26.07014613778706,14499.472817133443,19548.17133443163,26069.456342668862,0.5849093904448107,10904.102141680396,13430.03294892916,15520.691927512356,17519.86820428336,21766.457990115323,24439.538714991762,28058.929159802305,34413.47611202636,3.143986820428335,3.8266886326194403,0.25953542009884695,71.72471169686987,64.71239092495648,3.631239092495633,4.303839441535777,25.33393739703459,6.720593080724882,11.547611202635922,3.663261943986819,4.962438220757818,2.9219110378912685,-15.326853377265232,0.004942339373970346
60,26.292957746478887,14640.63829787234,19693.191489361703,26246.27659574468,0.5807446808510638,10963.617021276596,13553.191489361701,15657.127659574468,17663.08510638298,21930.531914893618,24622.55319148936,28194.14893617021,34690.53191489362,3.119148936170212,3.802127659574468,0.259,70.91702127659573,65.55058823529411,3.5176470588235302,3.2858823529411754,26.829787234042538,6.68723404255319,11.22553191489362,3.98404255319149,4.518085106382979,2.72340425531915,-15.65957446808511,0.0
61,24.614285714285717,13533.333333333334,18163.333333333332,23845.0,0.5679166666666666,10195.833333333334,12500.416666666666,14506.666666666666,16369.166666666666,20132.083333333332,22479.583333333332,25525.416666666668,31210.0,3.0541666666666667,3.75,0.25995833333333335,58.01250000000002,51.2590909090909,3.1954545454545453,4.154545454545453,37.44583333333333,7.129166666666669,11.462499999999999,3.1749999999999994,5.15,3.1374999999999997,-14.049999999999999,0.0
62,27.29895287958116,13122.57142857143,17431.809523809523,22849.571428571428,0.5570952380952383,10187.904761904761,12221.333333333334,13977.095238095239,15675.809523809523,19326.380952380954,21538.85714285714,24424.47619047619,29458.095238095237,2.894285714285716,3.4285714285714293,0.24347619047619032,64.72476190476192,58.54999999999999,3.6598958333333353,3.6135416666666664,30.575238095238074,5.069523809523809,13.306190476190476,3.8799999999999963,5.913333333333332,3.512857142857143,-13.675714285714283,0.0
63,20.692307692307686,15643.333333333334,21218.333333333332,28395.35714285714,0.6023809523809524,11528.095238095239,14452.5,16770.0,18977.85714285714,23693.690476190477,26548.333333333332,30641.309523809523,37946.19047619047,3.339285714285716,4.13452380952381,0.2727142857142858,69.14047619047616,62.20120481927707,2.8421686746987946,4.250602409638557,31.439285714285717,9.688095238095238,7.270238095238096,2.201190476190476,3.0499999999999994,2.0190476190476185,-17.538095238095234,0.0
64,16.34705882352942,15778.932038834952,21447.66990291262,29268.155339805824,0.6229126213592234,11671.650485436894,14605.533980582524,16908.44660194175,19130.194174757282,24037.3786407767,27276.11650485437,31722.135922330097,40031.35922330097,3.4242718446601947,4.2932038834951465,0.28444660194174753,63.15922330097087,54.30873786407768,3.298058252427186,5.552427184466019,36.91553398058253,11.684466019417478,6.665048543689322,1.545631067961165,3.23495145631068,1.8844660194174752,-18.42427184466019,0.0
65,25.274074074074072,13359.25925925926,17862.222222222223,23858.51851851852,0.591111111111111,10075.555555555555,12339.62962962963,14258.888888888889,16036.296296296296,19901.11111111111,22365.555555555555,25624.074074074073,31423.703703703704,3.144444444444444,3.8888888888888897,0.26825925925925925,59.540740740740745,50.566666666666684,4.055555555555555,4.918518518518518,36.659259259259265,7.618518518518521,11.103703703703703,2.351851851851852,5.625925925925924,3.1259259259259258,-14.922222222222224,0.0
66,28.984210526315785,13016.451612903225,17822.41935483871,24468.870967741936,0.6414516129032258,9729.354838709678,12039.193548387097,13994.032258064517,15841.290322580646,20059.1935483871,22794.354838709678,26521.774193548386,33296.93548387097,3.4322580645161285,4.361290322580645,0.28835483870967743,54.903225806451616,44.57258064516129,3.959677419354838,6.370967741935485,37.498387096774195,10.137096774193548,13.414516129032258,3.0806451612903225,6.567741935483868,3.766129032258064,-15.953225806451607,0.0
67,22.486163522012586,14810.594594594595,20563.783783783783,28094.864864864863,0.6349729729729728,10688.0,13583.945945945947,16012.486486486487,18263.567567567567,23124.0,26203.18918918919,30439.08108108108,38162.7027027027,3.55135135135135,4.472432432432431,0.2854972972972973,73.83081081081079,65.76923076923076,3.5329670329670315,4.851648351648354,25.879459459459458,8.769189189189193,9.205405405405406,2.918918918918919,3.7199999999999998,2.5664864864864856,-17.68486486486487,0.03783783783783784
68,24.683333333333334,14708.474576271186,19862.966101694914,27262.79661016949,0.620677966101695,11000.847457627118,13612.118644067798,15767.28813559322,17769.06779661017,22271.01694915254,25341.35593220339,29647.71186440678,37205.93220338983,3.362711864406781,4.142372881355934,0.2750932203389831,71.6805084745763,64.91592920353983,4.002654867256636,3.4601769911504423,27.98983050847458,6.790677966101694,9.740677966101698,3.395762711864406,3.7338983050847454,2.6110169491525435,-16.201694915254233,0.00847457627118644
69,19.969375000000007,16389.354838709678,22571.221198156683,30638.456221198157,0.6209216589861751,11888.617511520737,15047.327188940093,17645.645161290322,20075.2534562212,25330.94470046083,28608.709677419356,33124.05529953917,41111.5668202765,3.423963133640556,4.294700460829492,0.27805760368663596,76.96267281105985,69.55234741784034,3.4436619718309838,4.282159624413145,24.329723502304155,9.508064516129036,7.708986175115208,2.9117511520737334,2.8483870967741947,1.9488479262672822,-18.5094470046083,0.016129032258064516
70,20.557142857142857,14203.636363636364,18704.545454545456,24727.272727272728,0.5645454545454546,10984.545454545454,13261.818181818182,15065.454545454546,16877.272727272728,20724.545454545456,23148.18181818182,26430.909090909092,32454.545454545456,2.9545454545454546,3.627272727272728,0.25572727272727275,63.445454545454545,56.70909090909092,3.4454545454545453,3.290909090909091,34.081818181818186,6.9363636363636365,10.154545454545456,2.5818181818181816,4.927272727272728,2.6454545454545455,-14.618181818181823,0.0
71,23.40961538461539,14186.88524590164,18635.737704918032,24287.377049180326,0.5409836065573771,10841.311475409837,13245.081967213115,15103.77049180328,16862.950819672133,20559.016393442624,22837.049180327867,25972.131147540982,31746.06557377049,2.9262295081967205,3.557377049180327,0.25018032786885247,60.52622950819673,54.33214285714286,3.2553571428571435,4.000000000000001,37.30819672131147,6.932786885245903,10.122950819672132,2.9442622950819666,4.4606557377049185,2.7180327868852463,-14.890163934426226,0.0
72,24.31724137931035,14979.875,19928.625,26078.5,0.5576250000000001,11162.75,13874.75,15996.875,17988.375,22077.25,24531.625,27948.75,33968.25,3.0824999999999996,3.7362499999999983,0.2521000000000001,64.73000000000002,59.19305555555556,2.925,3.956944444444445,34.05875000000002,7.259999999999995,9.808749999999998,3.1375,3.969999999999999,2.70125,-15.857499999999998,0.0
73,17.954545454545457,15928.60465116279,21392.558139534885,28419.302325581397,0.5830232558139533,11976.279069767443,14796.744186046511,17073.488372093023,19235.3488372093,23750.0,26610.0,30600.697674418603,37333.48837209302,3.125581395348837,3.820930232558139,0.2625116279069767,68.83953488372094,61.32558139534883,3.195348837209302,4.31860465116279,31.120930232558145,10.109302325581394,6.893023255813954,2.4441860465116276,2.704651162790698,1.7441860465116277,-16.96279069767442,0.0
74,14.373846153846157,17372.52525252525,24160.20202020202,33822.92929292929,0.6677777777777778,12685.757575757576,15964.242424242424,18705.252525252527,21340.0,27335.555555555555,31288.383838383837,37005.85858585859,47395.9595959596,3.8070707070707055,4.732323232323234,0.2964949494949495,79.03333333333335,72.0173469387755,3.357142857142859,3.7326530612244904,24.41616161616162,9.05353535353535,4.317171717171718,1.78989898989899,1.4595959595959587,1.0676767676767678,-16.82020202020202,0.010101010101010102
75,16.839302694136286,19255.96551724138,30844.988505747126,47237.333333333336,0.8771264367816082,11923.83908045977,16961.793103448275,21496.919540229886,26054.41379310345,36275.64367816092,42983.379310344826,52597.68965517241,71486.62068965517,5.867701149425285,8.213793103448264,0.3797965517241382,88.40333333333336,77.24758620689659,3.079770114942531,8.075977011494258,19.535057471264363,15.681494252873586,3.5011494252873554,1.0194252873563208,1.5078160919540213,0.9739080459770111,-27.121034482758617,0.0034482758620689655
76,24.381592039801,14896.889763779527,19858.582677165356,25987.08661417323,0.5526771653543306,11187.24409448819,13808.740157480315,15924.566929133858,17892.047244094487,21975.314960629923,24475.55118110236,27834.6062992126,33605.669291338585,2.9901574803149593,3.5618110236220484,0.24430708661417322,67.12047244094487,61.95093457943928,3.343457943925233,3.9630841121495304,31.204724409448815,5.796850393700787,11.005118110236221,3.2188976377952767,4.879133858267715,2.9070866141732306,-15.127165354330705,0.015748031496062992
77,18.622485207100585,16308.170212765957,21861.957446808512,28509.787234042553,0.5596595744680849,12098.978723404256,15096.510638297872,17487.872340425532,19691.063829787236,24173.106382978724,26878.68085106383,30465.787234042553,36565.574468085106,3.0421276595744673,3.6153191489361687,0.2476808510638298,80.93489361702133,75.69724770642208,3.2119266055045883,2.942201834862386,22.342127659574476,6.081702127659575,7.986382978723405,3.380425531914895,2.721702127659573,1.884255319148936,-17.345106382978724,0.00851063829787234
78,18.77435897435898,19943.118811881188,27231.60891089109,36606.80693069307,0.6006435643564355,14462.277227722772,18380.69306930693,21434.430693069306,24328.737623762376,30401.38613861386,34230.49504950495,39530.0495049505,48981.78217821782,3.3455445544554463,4.120297029702967,0.27100495049504963,85.25693069306936,80.3386422976501,2.6814621409921675,3.0908616187989555,22.86485148514851,8.458663366336628,4.966831683168314,2.3371287128712877,1.4913366336633638,1.1383663366336645,-21.54727722772279,0.017326732673267328
79,17.368750000000002,15501.666666666666,20390.0,26840.47619047619,0.5559523809523809,11700.714285714286,14358.333333333334,16490.95238095238,18410.714285714286,22637.619047619046,25192.85714285714,28767.85714285714,35223.80952380953,3.0357142857142856,3.7833333333333337,0.2615476190476191,67.2904761904762,59.642857142857146,2.6880952380952374,4.959523809523811,33.01190476190476,8.692857142857143,7.8047619047619055,2.238095238095238,3.5595238095238093,2.007142857142857,-16.799999999999997,0.0
80,26.13636363636364,13787.540983606557,18860.32786885246,25519.344262295082,0.6129508196721314,10160.16393442623,12734.590163934427,14791.147540983606,16802.950819672133,21100.491803278688,23828.524590163935,27575.409836065573,34421.311475409835,3.354098360655738,4.20983606557377,0.2785737704918033,68.44918032786885,61.64259259259261,3.2518518518518524,5.677777777777779,27.940983606557378,7.554098360655738,12.326229508196722,3.209836065573771,5.809836065573769,3.3065573770491814,-16.27049180327869,0.03278688524590164
81,21.56530612244898,14502.881355932202,19416.101694915254,25884.915254237287,0.5867796610169491,10962.71186440678,13459.152542372882,15506.77966101695,17416.610169491527,21646.4406779661,24276.271186440677,27871.186440677968,34471.35593220339,3.1644067796610167,3.9593220338983066,0.2726440677966101,59.866101694915244,50.78474576271188,3.210169491525424,5.871186440677965,37.24406779661018,9.8728813559322,8.757627118644068,2.549152542372881,3.8949152542372887,2.313559322033899,-15.74067796610169,0.0
82,22.72121212121212,14053.030303030304,19155.757575757576,25694.848484848484,0.6115151515151515,10568.787878787878,12988.181818181818,15098.484848484848,17024.545454545456,21365.454545454544,24045.757575757576,27717.878787878788,34291.51515151515,3.263636363636364,4.157575757575758,0.28099999999999997,64.7,55.28181818181819,3.3636363636363633,6.054545454545456,32.78787878787879,9.215151515151517,9.260606060606063,2.757575757575758,4.145454545454545,2.3575757575757574,-15.963636363636367,0.0
83,18.02843601895735,15718.92857142857,21128.29365079365,27883.45238095238,0.5746031746031747,11575.079365079366,14518.730158730159,16858.4126984127,18992.261904761905,23434.64285714286,26208.214285714286,29941.26984126984,36534.80158730159,3.1511904761904757,3.8789682539682526,0.26298015873015856,63.33015873015874,54.20753968253965,3.448412698412698,5.67420634920635,36.299206349206365,10.626190476190475,7.285317460317457,2.111904761904761,3.315873015873016,1.8575396825396833,-17.54087301587302,0.003968253968253968
84,25.58130841121495,13677.456140350878,18494.736842105263,24630.263157894737,0.5918421052631577,10225.263157894737,12649.21052631579,14648.157894736842,16511.57894736842,20600.701754385966,23081.491228070176,26484.035087719298,32318.42105263158,3.168421052631579,3.9114035087719285,0.2668947368421053,65.74035087719298,56.97256637168143,4.336283185840711,4.567256637168143,30.073684210526313,8.863157894736846,10.513157894736842,3.372807017543859,4.28421052631579,2.8561403508771925,-15.190350877192984,0.0
85,12.785000000000002,16575.535714285714,21549.285714285714,27936.071428571428,0.5264285714285714,12644.464285714286,15452.857142857143,17611.071428571428,19588.928571428572,23687.678571428572,26348.928571428572,29908.571428571428,36627.32142857143,2.914285714285714,3.7,0.2593392857142857,60.396428571428565,52.79636363636362,2.765454545454545,5.156363636363635,40.44642857142857,11.149999999999997,5.366071428571428,1.7392857142857145,2.242857142857142,1.3839285714285714,-17.358928571428574,0.0
86,25.814893617021276,13885.30612244898,19207.755102040817,25963.061224489797,0.6244897959183674,9933.265306122448,12699.795918367347,15000.204081632653,17070.61224489796,21549.79591836735,24266.938775510203,27917.34693877551,34517.142857142855,3.5142857142857133,4.320408163265308,0.2760204081632653,64.99183673469386,58.81333333333334,3.2022222222222227,4.47111111111111,32.59183673469388,7.765306122448982,11.040816326530612,2.9795918367346945,4.846938775510204,3.2142857142857144,-16.389795918367344,0.0
87,22.127450980392158,14545.076923076924,19593.23076923077,26108.153846153848,0.5869230769230768,10807.384615384615,13438.615384615385,15575.076923076924,17585.846153846152,21781.076923076922,24501.384615384617,28086.76923076923,34509.230769230766,3.2092307692307696,3.947692307692309,0.26390769230769223,62.26615384615385,56.99499999999998,2.558333333333333,4.386666666666667,35.56307692307691,7.419999999999996,10.993846153846158,2.890769230769231,5.161538461538464,2.9415384615384608,-16.24307692307693,0.0
88,26.894736842105264,13569.09090909091,18378.18181818182,24716.81818181818,0.6000000000000001,10177.727272727272,12467.272727272728,14503.636363636364,16463.636363636364,20452.272727272728,23108.636363636364,26825.909090909092,33252.72727272727,3.2590909090909093,4.154545454545455,0.2818181818181818,60.86818181818183,54.499999999999986,3.2157894736842105,5.821052631578947,34.13636363636363,8.82272727272727,12.068181818181818,3.1545454545454548,5.695454545454544,3.2181818181818174,-15.895454545454545,0.0
89,26.925000000000008,13664.6875,18235.9375,24265.9375,0.5803124999999999,10499.6875,12723.75,14557.5,16416.25,20303.125,22725.0,26115.0,32501.875,3.0749999999999997,3.85625,0.2669687500000001,61.740624999999994,55.074999999999996,3.150000000000001,5.110714285714287,33.61875,7.909375000000002,12.296874999999996,3.562499999999999,5.540625000000001,3.1937499999999996,-15.565624999999999,0.0
90,26.747058823529407,13250.0,17894.444444444445,24380.0,0.6138888888888888,9928.333333333334,12258.888888888889,14203.333333333334,16009.444444444445,20111.666666666668,22806.666666666668,26285.0,32429.444444444445,3.25,3.9111111111111105,0.2689444444444445,68.00555555555555,64.09999999999998,3.6933333333333334,3.386666666666666,28.46111111111111,6.088888888888889,12.36111111111111,3.6666666666666665,5.35,3.3444444444444437,-14.916666666666666,0.0
91,18.47881773399014,17120.099667774088,23100.265780730897,30413.488372093023,0.5769767441860473,12498.106312292359,15770.863787375416,18363.787375415282,20749.36877076412,25645.01661129568,28596.478405315615,32545.548172757473,39269.70099667774,3.150498338870432,3.7641196013289058,0.2555780730897011,82.94584717607974,77.53506944444445,3.0006944444444454,2.7274305555555545,22.827574750830568,6.393355481727578,6.868106312292358,3.0870431893687704,2.1694352159468444,1.6116279069767432,-19.034883720930225,0.029900332225913623
92,15.959347181008905,20128.029801324505,29315.248344370862,41682.8642384106,0.7175993377483448,13611.407284768213,18177.93046357616,21966.241721854305,25580.447019867548,33503.774834437085,38526.47350993378,45576.35761589404,58658.708609271525,4.250496688741724,5.449668874172186,0.3167963576158942,90.33692052980136,83.06149999999992,2.9258333333333324,4.469333333333336,19.316059602649,10.646357615894035,4.042880794701989,1.6084437086092727,1.4599337748344363,0.9745033112582782,-24.342218543046368,0.013223140495867768
93,28.589836660617074,13066.564102564103,18303.470085470086,24906.786324786324,0.6445811965811965,9352.42735042735,11955.23076923077,14137.452991452992,16197.948717948719,20626.239316239316,23319.213675213676,26798.290598290598,32647.965811965812,3.5054700854700873,4.154188034188035,0.2708923076923079,80.3476923076923,73.89762340036569,4.320658135283364,2.7950639853747714,19.10393162393161,5.025641025641025,11.41196581196581,4.309401709401704,4.285811965811963,2.816752136752134,-15.889230769230773,0.02564102564102564
94,19.669886363636362,16927.828685258963,23760.219123505976,32468.34661354582,0.6492430278884467,11831.274900398406,15440.219123505976,18333.54581673307,21024.083665338647,26773.48605577689,30309.043824701195,35064.02390438247,43287.211155378485,3.6402390438247005,4.395816733067731,0.28141633466135463,84.92908366533865,77.94887983706731,3.1645621181262764,4.090835030549899,21.308565737051772,7.769521912350595,6.288844621513947,2.5127490039840654,2.252390438247012,1.5237051792828693,-20.296015936254985,0.01593625498007968
95,22.696958174904932,15553.612716763006,21297.745664739883,28290.086705202313,0.5966763005780347,11197.456647398843,14249.364161849711,16748.15028901734,19026.994219653177,23726.965317919075,26572.543352601155,30361.763005780347,36665.52023121387,3.271098265895952,3.8725433526011552,0.25921387283236996,82.56069364161854,76.20521472392643,3.619938650306752,3.059509202453987,21.010404624277438,5.653757225433526,8.232947976878611,3.7167630057803454,2.6026011560693654,1.9135838150289024,-17.45780346820808,0.014450867052023121
972,29.58000000000001,12580.291262135923,18530.388349514564,26760.873786407767,0.759902912621359,8910.0,11426.40776699029,13695.14563106796,16027.864077669903,21390.388349514564,24743.495145631066,29252.912621359224,36836.50485436893,4.124271844660196,5.107766990291261,0.31433009708737863,71.04077669902912,62.54563106796115,3.7679611650485443,4.727184466019417,24.731067961165046,5.636893203883496,12.698058252427183,2.784466019417476,7.694174757281552,2.2194174757281546,-14.106796116504848,0.0
974,38.44291497975709,11330.694980694981,16404.440154440155,24678.610038610037,0.7963320463320467,8454.826254826256,10425.714285714286,12228.301158301158,14175.405405405405,19097.258687258687,22527.065637065636,27248.030888030888,35304.13127413127,4.133204633204635,5.058301158301163,0.3207722007722003,72.91660231660236,60.68482490272371,5.431128404669259,6.945914396887157,15.57606177606178,6.419305019305019,18.152123552123562,4.7857142857142865,9.723166023166018,3.643243243243245,-13.06409266409267,0.003861003861003861
